代码,名称,PE_TTM,总市值_亿,营业收入,净利润,营收同比%,净利润同比%,ROE%,报告期,币种
02209,喆丽控股,7.18,12.97,3525252467.2,163173592.0,45.0463008485,21.8315402781,34.870708754854,2025-12-31,HKD
02210,京城佳业,5.71,3.29,2292046000.0,51975000.0,15.5491676543,-34.762962684,5.945527641985,2025-12-31,HKD
02211,大健康国际,-2.28,0.61,711509000.0,-26006000.0,-34.6662234616,-6396.8523002421,-7.759603277378,2025-06-30,HKD
02212,高鹏矿业,-9.65,1.87,73191000.0,-17502000.0,-24.043420957,7.1413412564,-34.772415711362,2025-12-31,HKD
02215,德信服务集团,-0.78,1.88,885851000.0,-219056000.0,-5.096510371,-669.3759259741,-39.112323660121,2025-12-31,HKD
02216,堃博医疗－Ｂ,-3.03,4.22,1223011.2,-125639800.0,-97.8600418153,-16.8071619944,-11.191425020583,2025-12-31,HKD
02218,安德利果汁,17.75,63.73,1677163545.44,330345077.62,18.2777802489,26.713090373,12.177523975115,2025-12-31,HKD
02219,朝聚眼科,8.96,18.19,1360360000.0,183445000.0,-3.2085005984,-5.9622916197,7.773915081277,2025-12-31,HKD
02221,创业集团控股,-1.94,1.65,857525935.05,-74478840.81,47.9117720092,-2918.9661194551,-22.449229365607,2025-03-31,HKD
02222,雷士国际,3.66,3.4,1566705462.4,83762209.6,-5.7924033085,168.2922636103,2.564080496249,2025-12-31,HKD
02223,卡撒天娇,-21.11,2.58,213437208.54,-11046380.6,-4.3516097435,-24.9744533006,-3.348877455182,2025-12-31,HKD
02225,今海医疗科技,-175.57,181.23,252602173.6,-93232888.0,-7.8919607492,4.9262454773,-41.110068115628,2025-12-31,HKD
02226,老恒和酿造,-0.66,3.76,271702000.0,-513939000.0,-1.2269291871,0.5081654935,16.536440150609,2025-12-31,HKD
02227,守益控股,3.68,2.66,100902221.0,65164766.8,-7.2457223142,1372.009864365,19.37090794032,2025-12-31,HKD
02228,晶泰控股,219.24,300.38,802623000.0,123747000.0,201.2475932035,108.1594692359,1.854243071762,2025-12-31,HKD
02230,羚邦集团,7.87,4.38,597814810.98,48274160.13,32.527428914,6.8378163103,8.700048646828,2025-03-31,HKD
02231,景业名邦集团,-0.07,0.31,559115000.0,-408897000.0,-83.6834493156,-18.8308631212,83.313111061532,2025-12-31,HKD
02232,晶苑国际,9.74,170.31,18564318955.2,1579076150.4,6.9463874938,12.0499955112,14.314988626154,2025-12-31,HKD
02233,西部水泥,10.6,103.24,9621185000.0,879578000.0,15.2935561237,40.4670534558,7.057593521872,2025-12-31,HKD
02235,微泰医疗－Ｂ,68.73,30.55,660788390.77,40151695.97,91.191998202,163.6134604179,2.01311874414,2025-12-31,HKD
02236,惠生工程,12.68,19.99,7604649000.0,142392000.0,34.6590737047,0.5408611413,5.130124783606,2025-12-31,HKD
02237,中国石墨,79.55,4.32,152916000.0,4905000.0,7.4067050172,139.2368610511,1.117921964261,2025-12-31,HKD
02238,广汽集团,-2.49,245.75,96542390000.0,-8783621000.0,-10.4295972771,-1166.5183303605,-7.996244261282,2025-12-31,HKD
02239,国微控股,-10.87,4.48,103402947.1024,-37248633.584,5.26553688,86.2194574729,-4.166971622199,2025-12-31,HKD
02245,力勤资源,6.47,204.6,40239786000.0,2857421000.0,37.6521185437,61.1494233426,24.331015869498,2025-12-31,HKD
02246,快狗打车,-0.61,1.09,670580000.0,-161484000.0,1.5847142712,16.3217294877,-71.721258688459,2025-12-31,HKD
02250,小黄鸭德盈,-5.35,4.69,155837062.7,-79212394.0,34.2413208222,-88.9923282476,-61.571296683083,2025-12-31,HKD
02251,鹰瞳科技－Ｂ,-42.96,11.88,173262000.0,-24975000.0,10.8047094336,90.2234418182,-2.000769064385,2025-12-31,HKD
02252,微创机器人－Ｂ,-92.08,254.53,551069000.0,-249660000.0,114.2161874293,61.1367266184,-72.483291622876,2025-12-31,HKD
02255,海昌海洋公园,-4.49,47.57,1549161000.0,-955875000.0,-14.8044004536,-29.2213664919,-42.800207043973,2025-12-31,HKD
02256,和誉－Ｂ,101.88,62.31,612119000.0,55247000.0,21.4541103827,95.2052858455,2.846892750567,2025-12-31,HKD
02257,圣诺医药－Ｂ,-4.68,5.24,,-101235806.4,,71.9693283771,248.456097981715,2025-12-31,HKD
02258,华滋国际海洋,11.15,4.09,1879652000.0,33099000.0,22.5173104036,147.7970801022,4.659127379605,2025-12-31,HKD
02259,紫金黄金国际,18.45,2903.83,37839404224.0,11257016812.8,80.0534125324,232.7072050456,29.936071012644,2025-12-31,HKD
02260,环龙控股,18.63,6.91,265611000.0,33520000.0,3.9622213176,-27.4333217873,8.248589656042,2025-12-31,HKD
02262,梁志天设计集团,71.41,7.99,381793803.66,10106128.58,14.9602251866,519.8891966759,3.593762546371,2025-12-31,HKD
02263,富石金融,43.52,3.3,39014483.91,2657750.4,-21.7773419431,-19.2825112108,0.80677692618,2025-03-31,HKD
02265,鸿承环保科技,12.76,12.5,323637000.0,88498000.0,38.360808523,47.467173232,15.377023601224,2025-12-31,HKD
02266,黎氏企业,19.11,1.48,172636438.2584,7006579.80464,-5.5088980282,-66.8782937051,6.241960016109,2025-12-31,HKD
02268,药明合联,35.27,578.18,5944245000.0,1480496000.0,46.6874531133,38.4130094557,17.051525807592,2025-12-31,HKD
02269,药明生物,22.81,1239.82,21790018000.0,4908343000.0,16.6778319959,46.2522209684,11.021577530442,2025-12-31,HKD
02270,德商产投服务,67.17,24.81,488373000.0,33339000.0,7.6868969289,-9.9286756362,11.458236670894,2025-12-31,HKD
02271,众安智慧生活,49.35,17.21,472382000.0,31497000.0,14.5896302621,-17.2590432658,10.194804038822,2025-12-31,HKD
02273,固生堂,15.97,62.38,3249070000.0,352765000.0,7.5004871993,14.9895690723,15.52014585457,2025-12-31,HKD
02276,康耐特光学,31.85,196.68,2185970000.0,557723000.0,6.0755534226,30.2227026926,25.767983134379,2025-12-31,HKD
02279,雍禾医疗,13.71,11.19,1808333000.0,73711000.0,0.2125244805,132.5660612433,9.812485689487,2025-12-31,HKD
02280,慧聪集团,-0.99,2.7,10965992000.0,-289229000.0,-40.557488339,84.191162806,-70.472240936319,2024-12-31,HKD
02281,兴泸水务,4.91,5.93,1236776697.64,109192955.28,-7.0279286076,-38.3919178442,3.681576125246,2025-12-31,HKD
02282,美高梅中国,7.81,396.35,31420736846.96,4583631952.96,10.8334540037,10.2393704838,268.862877902064,2025-12-31,HKD
02283,东江集团控股,8.03,17.5,2162870482.84,196901960.0,1.5406078133,-16.7462287569,12.399400619799,2025-12-31,HKD
02285,泉峰控股,10.25,77.83,11441375208.0,686010880.0,-8.2303654414,-13.2243896367,9.502510473694,2025-12-31,HKD
02286,辰兴发展,-0.32,0.97,152898000.0,-271250000.0,-87.2435749827,-67.2421234355,-29.127172726013,2025-12-31,HKD
02288,宏基资本,-0.24,5744.34,68705616.33,-259646525.97,-27.9573846318,-61.8065859241,-39.054152155718,2025-03-31,HKD
02289,创美药业,11.53,5.91,4384632090.08,46272907.05,-1.1459595405,-13.1581198396,7.493255673591,2025-12-31,HKD
02290,龙丰集团,5.69,13.6,2270602912.74,157279762.56,21.7617782872,17.9166436044,196.009246587158,2025-03-31,HKD
02291,心泰医疗,11.97,31.76,527944226.35,239727919.85,11.9371104737,-2.3749698702,11.885369170442,2025-12-31,HKD
02293,百本医护,9.51,1.59,67852727.8,15996514.95,-21.5040037136,-43.2678935283,7.836243463654,2025-06-30,HKD
02295,丰城控股,60.26,7.6,215469453.54,11392313.86,15.9281757216,44.2309891366,14.311568508422,2025-12-31,HKD
02297,润迈德－Ｂ,-3.45,2.94,19176000.0,-77083000.0,-51.8481317798,32.0830690068,-20.168605913766,2025-12-31,HKD
02298,都市丽人,5.93,8.1,2954149000.0,123410000.0,-1.8597535655,-2.1774455639,5.910802961101,2025-12-31,HKD
02299,百宏实业,14.55,103.64,18049176000.0,643196000.0,-12.5171689864,-13.9998475734,5.719232912007,2025-12-31,HKD
02302,中核国际,10.68,20.55,2248965413.24,173761463.6,35.2239420381,-1.3435897436,24.945005714997,2025-12-31,HKD
02306,乐华娱乐,23.26,16.53,906972000.0,64168000.0,18.6300746333,36.6963486856,4.585729625044,2025-12-31,HKD
02307,锦兴国际控股,-1.39,1.49,3329158727.16,-96991376.48,-3.6201430632,-481.4029479666,-6.292304694882,2025-12-31,HKD
02309,大象未来集团,-120.37,20.58,411462720.5,-286316733.95,63.9236459287,-71.7708270644,-76.433612569779,2025-06-30,HKD
02310,时代环球集团,-128.11,1.79,105838416.38,-1263604.78,5.7801328808,81.3367129136,4.026073067902,2025-12-31,HKD
02312,ＬＯＮＧ投资集团,-12.46,1.83,761414.46,-13245721.3,-27.0761245675,-620.6388206388,-12.918542270457,2025-12-31,HKD
02313,申洲国际,10.05,648.32,30993732000.0,5825262000.0,8.131734437,-6.6551335525,15.88459159341,2025-12-31,HKD
02314,理文造纸,6.73,130.57,24063842851.26,1753427308.54,2.4883690093,47.8709118178,6.64371235194,2025-12-31,HKD
02315,百奥赛图－Ｂ,55.42,182.33,1378808000.0,173199000.0,40.6295450883,416.3645578677,11.512197715826,2025-12-31,HKD
02317,味丹国际,8.6,11.42,2633972512.0,119883212.8,-1.4319382194,6.2944035897,5.601056109079,2025-12-31,HKD
02318,中国平安,6.85,10303.25,1140398000000.0,134778000000.0,-0.1563671002,6.4538295671,13.973734836204,2025-12-31,HKD
02319,蒙牛乳业,36.52,624.89,82244944000.0,1545350000.0,-7.2510249646,1378.7047757566,3.765420045051,2025-12-31,HKD
02320,合丰集团,-0.67,5968.8,118729172.22,-81055866.02,-37.8541036309,5.7678980196,-12.900105079917,2025-12-31,HKD
02321,双财庄,7.61,4.85,1615698228.23395,57564211.3649353,2.1774179416,18.4370879806,12.736019864466,2025-12-31,HKD
02322,新质数字,-5.07,4.16,68018107.98,-82097725.29,-49.150741635,-1.7510751212,-13.0499198343,2025-03-31,HKD
02323,融科控股,-2.16,5031.2,2251203.24,-21605439.24,144.7286108556,93.7996630223,20.937338747672,2024-12-31,HKD
02324,首都创投,0.8,1.04,130422113.62302,119681614.22146,4785.6440787709,758.2217249912,35.139728414315,2025-09-30,HKD
02325,云康集团,140.28,4.54,601388000.0,2920000.0,-15.5216299285,100.3688349615,0.254047246698,2025-12-31,HKD
02326,新源万恒控股,-5.56,2.11,434014331.64,-42340363.23,-45.5854125569,-49.0513936716,-11.180970344755,2025-03-31,HKD
02327,美瑞健康国际,29.36,11.15,32983787.96,34307005.26,-27.9382745284,16.9427339901,3.100517650862,2025-12-31,HKD
02328,中国财险,7.38,3298.6,539834000000.0,40370000000.0,6.269882516,25.4778851832,14.844695145046,2025-12-31,HKD
02329,国瑞健康,-0.2,4.0,1035613000.0,-1822472000.0,-61.7195597435,-46.9227178662,-20.21049176292,2025-12-31,HKD
02330,中国上城,-2.56,1.43,111524000.0,-50320000.0,378.1922648143,-17.0586456371,-40.065129722004,2025-12-31,HKD
02331,李宁,14.31,465.27,29598417000.0,2935743000.0,3.2179714331,-2.5614703089,10.927519413864,2025-12-31,HKD
02333,长城汽车,8.5,872.31,222824238516.25,9865280190.16,10.2033103641,-22.073825546,11.823428801897,2025-12-31,HKD
02336,硕奥国际,-39.99,3.0,158829430.56,-6767827.46,-3.779903259,7.7784615385,-2.134839943986,2025-12-31,HKD
02337,众诚能源,-183.8,4.83,6163633000.0,-2374000.0,-20.204908493,-103.5019397855,-0.473043589153,2025-12-31,HKD
02338,潍柴动力,24.91,3189.4,231809281106.82,10930504451.02,7.4731043667,-4.1460365883,12.152663144212,2025-12-31,HKD
02339,京西国际,-207.22,86.84,2680882507.58,-37852143.76,6.9707188579,67.2522114212,-5.516112133393,2025-12-31,HKD
02340,昇柏控股,-2.44,1.19,138622592.72,-44220747.98,45.4859136238,-45.9763260682,-35.067651293218,2025-12-31,HKD
02342,京信通信,103.62,36.29,4128462362.94,31630764.4,0.9399630719,106.2071178023,1.196608765655,2025-12-31,HKD
02343,太平洋航运,32.64,147.77,14627206923.2,408879353.6,-19.3880657837,-55.8289103017,3.186087512796,2025-12-31,HKD
02347,友和集团,24.43,4.26,695624639.85,18886638.78,-10.384973869,-8.2406743185,7.496181584432,2025-03-31,HKD
02348,东瑞制药,6.8,16.11,1230867000.0,213971000.0,16.0856882286,-62.1250044252,6.378349068478,2025-12-31,HKD
02349,中国城市基础设施,-2.31,2.22,53931266.2,-86896989.76,23.2862570202,-46.2461047351,-16.803364585225,2025-12-31,HKD
02350,数科集团,-89.5,5.94,581541626.76,-9523605.6,0.3338773236,31.075936686,-5.468636152878,2025-03-31,HKD
02352,东原仁知服务,10.31,3.18,1524935000.0,27817000.0,-0.3441377963,141.5911605514,6.987396461966,2025-12-31,HKD
02355,宝业集团,6.51,20.88,19946668000.0,289644000.0,-10.708081879,-29.3390939896,2.21863604025,2025-12-31,HKD
02356,大新银行集团,7.34,181.76,7149149782.82,2236204721.08,14.13509566,20.1649042613,7.203443539606,2025-12-31,HKD
02357,中航科工,12.52,244.77,89442248717.0,1765126860.0,2.8417417907,-19.3059614051,5.10432054614,2025-12-31,HKD
02358,久融控股,-0.26,0.71,728738843.64,-42086665.92,66.8028886407,88.1427524113,-80.769162416251,2024-12-31,HKD
02359,药明康德,15.09,3470.24,45456166000.0,19194927000.0,15.8371772936,105.236090297,27.749360376256,2025-12-31,HKD
02360,优品３６０,7.92,17.4,2590159477.9,198464530.6,2.2297948128,-10.6429010049,40.860425005695,2025-12-31,HKD
02361,中康科技控股,20.22,20.92,419090000.0,93437000.0,3.8050370547,-15.555495305,12.754415696188,2025-12-31,HKD
02362,金川国际,33.07,84.05,3387249008.0,229518435.2,-14.231049887,1425.2435064935,3.186635919966,2025-12-31,HKD
02363,通达宏泰,-3.35,7964.74,58204400.02,-21496636.0,-9.987288905,7.2305593452,12.953121130731,2025-12-31,HKD
02367,巨子生物,13.7,290.48,5518512000.0,1914836000.0,-0.3665045862,-7.1525790762,22.501427024061,2025-12-31,HKD
02368,鹰美,7.1,16.94,4436873434.17,200439598.83,17.9948648577,-17.5739061136,13.044274658791,2025-03-31,HKD
02369,酷派集团,-2.45,2.72,246701897.92,-100241162.04,-45.2997204265,55.9871191872,-6.367401876623,2025-12-31,HKD
02370,力高健康生活,-11.33,2.2,400535000.0,-17539000.0,-4.5515745827,38.3037850007,-6.924610616499,2025-12-31,HKD
02371,创联控股,-3.14,1.65,655074000.0,-71152000.0,28.2653049237,-96.4765008008,-40.222617307959,2025-06-30,HKD
02372,伟立控股,-102.22,4.64,106025000.0,-4100000.0,-5.315377265,56.7966280295,-1.964824843054,2025-12-31,HKD
02373,美丽田园医疗健康,12.13,42.64,3000539000.0,317562000.0,16.6526773395,39.0011380548,32.294615835205,2025-12-31,HKD
02376,鲁商服务,8.66,3.25,570698759.11,33948762.31,-6.2766785617,-24.7113328039,5.8996511417,2025-12-31,HKD
02377,博奇环保,2.86,7.61,2229805000.0,239885000.0,3.666681079,1.4587457071,7.33760668336,2025-12-31,HKD
02378,保诚,8.12,2512.42,193088164800.0,27960566400.0,68.9275611856,74.0919037199,21.154510888351,2025-12-31,HKD
02380,中国电力,13.74,442.85,49029459000.0,2910226000.0,-9.5610884605,-13.498917037,5.126553005838,2025-12-31,HKD
02381,蚬壳电业,47.27,4.48,196741186.84,8560719.16,-15.3359401115,-64.0440060698,7.264811500446,2025-12-31,HKD
02382,舜宇光学科技,16.12,828.11,43229126000.0,4639107000.0,12.8860179915,71.8723128204,17.209571483949,2025-12-31,HKD
02383,ＴＯＭ集团,-7.43,15.24,664266826.46,-185169132.2,0.5267985167,19.9276650093,9.768074344284,2025-12-31,HKD
02385,读书郎,-14.29,18.69,334870000.0,-118106000.0,-27.4230602514,-101.6183273869,-41.542663484588,2025-12-31,HKD
02386,中石化炼化工程,11.99,238.6,70074081000.0,1797681000.0,9.1527022327,-27.0932670162,5.684001764187,2025-12-31,HKD
02388,中银香港,12.62,5064.36,69565101180.0,36238089620.0,8.0922908509,4.9381424424,11.508453281778,2025-12-31,HKD
02389,北京健康,-4.2,4.24,141986184.0,-91142123.76,4.8384407616,13.173518732,-5.977795641946,2025-12-31,HKD
02390,知乎－Ｗ,-9.82,21.27,2749004000.0,-192901000.0,-23.6155441725,-12.2809978929,-4.85880876178,2025-12-31,HKD
02391,涂鸦智能－Ｗ,20.68,101.53,2261804580.8,406897232.0,7.7604423057,1058.4950970582,5.703299371987,2025-12-31,HKD
02392,玄武云,-10.7,6.44,763367000.0,-54345000.0,-28.7376762848,-886.0138848713,-17.82966591317,2025-12-31,HKD
02393,巨星医疗控股,-2.11,1.75,1490029000.0,-75030000.0,-38.1709155008,-108.1411523696,-17.87068937798,2025-12-31,HKD
02396,华芢生物－Ｂ,-2.48,5.74,522000.0,-208984000.0,100.0,1.5387514723,-53.92314460508,2025-12-31,HKD
02399,中国安储能源,-3.78,12.32,88533000.0,-294730000.0,-81.0425900944,16.0421028643,-82.735524511448,2025-12-31,HKD
02400,心动公司,14.12,240.05,5763739000.0,1535274000.0,14.9963278916,89.182654985,48.54590642905,2025-12-31,HKD
02402,亿华通,-5.41,35.36,258537000.0,-618498000.0,-29.4907423821,-36.8970203498,-27.250425389989,2025-12-31,HKD
02405,力盟科技,-13.59,4.8,32733121.6,-31896694.4,-65.3934755146,-934.1911764706,-16.307609379211,2025-12-31,HKD
02407,高视医疗,6.78,7.22,1380354000.0,96189000.0,-3.3634206737,4.1074095721,5.895599185799,2025-12-31,HKD
02408,遇见小面,23.23,27.29,1622358000.0,106124000.0,40.5327632416,74.8336079077,22.589787936035,2025-12-31,HKD
02409,洲际船务,7.59,21.25,2276248764.8,252896224.0,14.7836504381,-48.8484503838,14.768114335907,2025-12-31,HKD
02410,同源康医药－Ｂ,-7.72,25.62,,-299768000.0,,22.5315605174,-79.329097409488,2025-12-31,HKD
02411,百果园集团,-9.3,32.69,8174438000.0,-317487000.0,-20.4298969372,17.7552347375,-11.782906551973,2025-12-31,HKD
02415,梅斯健康,33.63,6.68,270374000.0,17937000.0,3.7414195984,-28.157167461,1.526082378841,2025-12-31,HKD
02416,易点云,10.88,15.67,1500115000.0,130103000.0,10.5557950747,101.0119893702,10.098008968471,2025-12-31,HKD
02418,德银天下,74.3,56.18,2762225000.0,68292000.0,5.1154558507,-55.4314131137,2.03749793392,2025-12-31,HKD
02419,德康农牧,11.58,183.82,23159023899.39,1433249355.02,3.0938057033,-54.6424273581,17.129648592064,2025-12-31,HKD
02420,子不语,6.21,18.5,4660244000.0,269215000.0,40.1527404441,78.5529527246,37.899029771323,2025-12-31,HKD
02421,嘉创地产,29.57,3.13,181683000.0,20207000.0,-19.920044782,-49.5694926252,2.364265623318,2025-03-31,HKD
02422,润歌互动,-36.86,29.88,503594000.0,-73213000.0,105.8459978908,-92.8688092729,-22.764174556535,2025-12-31,HKD
02423,贝壳－Ｗ,36.12,1388.38,94580205000.0,2993975000.0,1.2013022219,-26.3456665601,4.346492563168,2025-12-31,HKD
02425,澳亚集团,-2.05,17.06,3467914000.0,-750619000.0,-5.8614636191,40.862941163,-21.017461887915,2025-12-31,HKD
02427,GUANZE MEDICAL,-133.69,43.99,88447000.0,-29716000.0,-43.2085527161,-272.7272727273,-12.111652513445,2025-12-31,HKD
02429,友宝在线,-27.55,20.95,2758491000.0,-68693000.0,-5.4944606931,65.179241266,-6.951462814739,2025-12-31,HKD
02431,佑驾创新,-10.02,44.38,759017000.0,-400149000.0,15.9723506106,-84.8374267277,-35.481310971879,2025-12-31,HKD
02432,越疆,-139.29,128.82,492209000.0,-83535000.0,31.7200905593,12.4031332907,-4.653239386565,2025-12-31,HKD
02433,中天湖南集团,-0.55,0.46,586346000.0,-75493000.0,-37.0062988759,-197.3453070227,-16.695674866367,2025-12-31,HKD
02436,凌雄科技,531.28,79.67,2391662000.0,13544000.0,0.8408668987,123.7814299761,1.855089614498,2025-12-31,HKD
02438,出门问问,-7.11,5.42,323033000.0,-68852000.0,-17.2448686813,90.4569709906,-25.591686010099,2025-12-31,HKD
02439,中宝新材,15.64,5.04,253421000.0,29114000.0,-37.810034479,-73.8091596873,5.098809799018,2025-12-31,HKD
02440,迷策略,-3.25,5.67,58884000.0,-157737000.0,-40.2678027998,-103.4607298103,-64.581200920384,2025-12-31,HKD
02442,怡俊集团控股,-2554.71,199.27,286780004.55,-434088.2,-10.8956086614,-101.3286440016,-0.184938399195,2025-06-30,HKD
02443,汽车街,150.12,13.74,271075000.0,8266000.0,-33.6561500376,106.7201612969,0.891994815941,2025-12-31,HKD
02450,淮北绿金股份,-41.36,13.2,218979000.0,-28823000.0,-7.2782934182,-31.1805934826,-6.330752901202,2025-12-31,HKD
02451,绿源集团控股,21.98,42.62,5906847000.0,175101000.0,16.4609275002,49.9704514504,11.038564780434,2025-12-31,HKD
02453,美中嘉和,-2.29,6.5,459922000.0,-256603000.0,18.4434915852,42.1052156589,-14.755155546905,2025-12-31,HKD
02455,润华服务,4.56,2.34,930763000.0,46324000.0,2.995714243,1.6813731946,12.499190536836,2025-12-31,HKD
02457,步阳国际,28.98,3.55,404827000.0,11064000.0,3.2771996602,-42.314911366,2.726600621026,2025-12-31,HKD
02458,望尘科技控股,6.06,6.44,922292000.0,95886000.0,18.8646222926,13.9343385734,23.781898811724,2025-12-31,HKD
02459,升能集团（新）,-0.69,1.38,364619000.0,-179431206.4,-8.9129251462,37.7122779621,-25.94018961295,2025-12-31,HKD
02460,华润饮料,17.76,193.77,11002111000.0,985341000.0,-18.6309383026,-39.7968710095,8.945535232916,2025-12-31,HKD
02465,龙蟠科技,128.62,101.44,8937777000.0,-170578000.0,16.4220847446,73.4443645286,-5.688206719952,2025-12-31,HKD
02469,粉笔,5.54,12.15,2676628000.0,198126000.0,-4.0559814552,-17.2993279626,15.773584424973,2025-12-31,HKD
02473,喜相逢集团,23.4,11.88,1862467000.0,45855000.0,27.2103922999,14.723542657,5.412519438977,2025-12-31,HKD
02476,胜宏科技,70.61,3742.44,19292313000.0,4311988000.0,79.7732724196,273.5163037029,33.759222402062,2025-12-31,HKD
02477,经纬天地,124.86,21.2,218527000.0,15336000.0,-21.4561700506,-23.8530287984,7.387799244167,2025-12-31,HKD
02479,天聚地合,82.58,32.58,441083000.0,34751000.0,34.093866284,-15.7531091663,5.534585786,2023-12-31,HKD
