代码,名称,PE_TTM,总市值_亿,营业收入,净利润,报告期,币种
688017,绿的谐波,491.99899436,672.82155875,570714025.26,124366913.57,2025-12-31,CNY
600879,航天电子,290.46520632,663.8190260008,13909957152.25,226975522.69,2025-12-31,CNY
001965,招商公路,14.323838,663.2012712192,13360481923.55,4610171908.56,2025-12-31,CNY
300548,长芯博创,176.69083888,662.972913,2532639369.67,334851021.96,2025-12-31,CNY
688775,影石创新,78.26295523,655.1939,9741383745.04,928899020.78,2025-12-31,CNY
600869,远东股份,597.52798645,654.70906007,28107630472.15,58875746.16,2025-12-31,CNY
688629,华丰科技,151.57455532,654.60982002,2527729770.66,358571551.61,2025-12-31,CNY
003031,中瓷电子,103.29053244,653.9364349781999,2878069759.31,562674690.41,2025-12-31,CNY
002304,洋河股份,64.3217978,653.1945840864,19211057613.05,2206058926.68,2025-12-31,CNY
600066,宇通客车,11.96464475,653.112070785,41426173982.34,5554481970.9,2025-12-31,CNY
300661,圣邦股份,106.88860838,653.0739214444001,3898054583.68,547059403.97,2025-12-31,CNY
300395,菲利华,135.30051147,651.90158168,2016348883.02,443181969.44,2025-12-31,CNY
601018,宁波港,12.50923726,645.8856948468,31020365000.0,5168472000.0,2025-12-31,CNY
601788,光大证券,15.78794044,642.7437968766001,10851821801.07,3724190527.91,2025-12-31,CNY
600726,华电能源,197.74431786,642.0757002519999,16658322009.29,199969867.04,2025-12-31,CNY
002409,雅克科技,63.73059477,641.5981027118,8611469139.8,1000316537.26,2025-12-31,CNY
688585,上纬新材,-2840.80581499,640.135062336,1796846600.07,41085607.68,2025-12-31,CNY
000426,兴业银锡,23.99639354,640.1166839095,5555253610.07,1704239280.88,2025-12-31,CNY
600221,海航控股,18.63328871,639.591361518,68470915000.0,1979588000.0,2025-12-31,CNY
600438,通威股份,-6.7971988,639.282685364,84128281703.14,-9553425884.06,2025-12-31,CNY
688048,长光华芯,1887.3445632,636.8465500761,477377559.44,21764076.48,2025-12-31,CNY
688200,华峰测控,111.16158158,631.81151145,1346410627.39,536096078.24,2025-12-31,CNY
300316,晶盛机电,152.41645497,631.5881502930999,11357487102.93,884734667.29,2025-12-31,CNY
301165,锐捷网络,88.68443643,631.431817821,14316257889.6,696350048.61,2025-12-31,CNY
000157,中联重科,14.55245299,630.4782187044,52107129173.91,4858487017.8,2025-12-31,CNY
603083,剑桥科技,179.80528205,630.0027381284,4823405697.64,263485209.59,2025-12-31,CNY
601360,三六零,97.60091241,629.96020911,8692564000.0,263013000.0,2025-12-31,CNY
001203,大中矿业,94.18473722,629.9427507415,4089732209.33,736034797.73,2025-12-31,CNY
002436,兴森科技,432.81422393,624.6300344025,7194624804.67,134946022.66,2025-12-31,CNY
601208,东材科技,163.90470995,623.4849124195999,5181213271.79,285439807.93,2025-12-31,CNY
600377,宁沪高速,13.12225451,623.16936575,20289199757.75,4593870605.31,2025-12-31,CNY
300285,国瓷材料,100.86407489,622.1581385759999,4582554451.6,610319127.59,2025-12-31,CNY
002532,天山铝业,10.38236551,620.7136873515,29502154897.93,4817847502.12,2025-12-31,CNY
002636,金安国纪,128.82104623,617.344,4480236510.14,300749326.58,2025-12-31,CNY
600048,保利发展,-338.22731885,616.477836027,308144189553.44,1034698076.02,2025-12-31,CNY
000021,深科技,51.31781528,615.263710024,15747393092.5,1135679007.05,2025-12-31,CNY
688002,睿创微纳,42.17656521,614.7438776345,6304144284.93,1124625217.01,2025-12-31,CNY
688036,传音控股,21.93138524,612.0848225765,65591236007.16,2580636983.0,2025-12-31,CNY
688234,天岳先进,-220.04213294,610.2801324592,1464882451.01,-208319118.23,2025-12-31,CNY
002049,紫光国微,36.72822567,606.8045404304,6145823063.27,1437124791.04,2025-12-31,CNY
002422,科伦药业,38.54982279,605.7694840064,18512918907.0,1701935493.0,2025-12-31,CNY
600415,小商品城,13.76302218,604.2882267051999,19927252694.51,4203546946.97,2025-12-31,CNY
002812,恩捷股份,160.00960561,603.028984758,13632727136.01,142548339.91,2025-12-31,CNY
601607,上海医药,10.36689019,602.2379577816,283579600562.98,5724557508.41,2025-12-31,CNY
000933,神火股份,10.7764661,602.0584776123001,41240761541.38,4005359185.05,2025-12-31,CNY
300866,安克创新,23.82325529,600.575895564,30514403376.92,2545131880.4,2025-12-31,CNY
601298,青岛港,11.43854563,599.77764,18806323315.0,5271506093.0,2025-12-31,CNY
603459,红板科技,106.94418152,593.9578273440001,3677016173.02,539848508.04,2025-12-31,CNY
688331,荣昌生物,45.96479592,593.7738643677,3251051061.93,709649797.14,2025-12-31,CNY
688469,芯联集成,-118.46990465,593.4942517776,8179732880.37,-594893008.06,2025-12-31,CNY
300751,迈为股份,87.40574756,592.2199801968,8151978598.86,721615400.43,2025-12-31,CNY
600027,华电国际,10.02392854,588.7169511288,126012591000.0,6070315000.0,2025-12-31,CNY
601238,广汽集团,-6.73299816,586.33128925,96542390397.0,-8783621243.0,2025-12-31,CNY
300672,国科微,-254.27032418,584.439800784,1791097701.15,-233284236.85,2025-12-31,CNY
601808,中海油服,15.32823179,584.0428608,50282477420.0,3841740965.0,2025-12-31,CNY
600009,上海机场,26.83220805,583.758239184,13346192164.12,2116775136.25,2025-12-31,CNY
603659,璞泰来,22.66640065,583.7561221513,15711291195.73,2359053946.35,2025-12-31,CNY
600196,复星医药,16.72940774,581.619506985,41661612748.15,3370561562.61,2025-12-31,CNY
301358,湖南裕能,22.87615827,580.8084053818,34624768328.39,1277183442.45,2025-12-31,CNY
002595,豪迈科技,24.28771611,580.232,11078445744.05,2393328872.7,2025-12-31,CNY
600233,圆通速递,11.97996182,580.188353391,75276847420.82,4322350576.04,2025-12-31,CNY
000768,中航西飞,52.11549255,577.810786053,41013725506.67,1151240411.01,2025-12-31,CNY
600292,电投水电,74.20631026,577.7491979119001,12151993169.53,532212883.35,2025-12-31,CNY
688766,普冉股份,130.93789391,576.3452307174,2319754086.04,207520637.42,2025-12-31,CNY
002428,云南锗业,3024.67507848,576.313088,1065881192.39,20145995.69,2025-12-31,CNY
601877,正泰电器,12.45940622,573.774716592,59144847908.43,4501407070.08,2025-12-31,CNY
000960,锡业股份,24.57233765,573.5975784672,43534580906.65,1966179528.75,2025-12-31,CNY
688668,鼎通科技,213.55553648,572.2350659328,1587675135.79,240524940.42,2025-12-31,CNY
000831,中国稀土,239.329635,570.8306720853,3182090218.84,172576348.02,2025-12-31,CNY
300037,新宙邦,42.28304009,569.938139568,9639167832.52,1097296717.26,2025-12-31,CNY
000975,山金国际,15.4949805,568.9226298672,17098604999.31,2971658678.29,2025-12-31,CNY
001391,国货航,22.86154758,566.49208884,22878076481.0,2584694178.0,2025-12-31,CNY
600426,华鲁恒升,15.16138879,564.795988527,30968875947.12,3315494470.04,2025-12-31,CNY
600803,新奥股份,12.94445993,564.3616250061,131506690000.0,4681320000.0,2025-12-31,CNY
688110,东芯股份,20555.88454359,561.7308110918,921425290.95,-194793661.23,2025-12-31,CNY
688141,杰华特,-63.79861995,561.3709177794,2655024754.75,-717124210.22,2025-12-31,CNY
688375,国博电子,124.22617455,560.07520153,2385999472.87,507526326.11,2025-12-31,CNY
601126,四方股份,65.11330742,558.76385885,8193310113.95,828970422.18,2025-12-31,CNY
002185,华天科技,68.23453421,556.67345568,17213915293.79,710508576.43,2025-12-31,CNY
600460,士兰微,120.33834884,552.139038171,13051573759.84,398550840.03,2025-12-31,CNY
002653,海思科,71.79876138,551.1116330369999,4387785981.95,259579779.78,2025-12-31,CNY
600096,云天化,10.33455345,546.7149202269001,48414923741.78,5156043643.98,2025-12-31,CNY
601061,中信金属,15.61789995,545.86,141819113698.97,2689439516.83,2025-12-31,CNY
002850,科达利,29.63561724,544.6595880587,15212979268.11,1764029997.16,2025-12-31,CNY
300373,扬杰科技,39.72037609,544.3801477953,7130199236.29,1258583297.64,2025-12-31,CNY
688047,龙芯中科,-130.22444604,544.1169,635320567.72,-455140256.17,2025-12-31,CNY
600580,卧龙电驱,47.97769261,544.0855290813,15453535256.18,1126155430.93,2025-12-31,CNY
002414,高德红外,55.77916943,540.2481176619999,4618828060.31,686192530.33,2025-12-31,CNY
601618,中国中冶,40.08473854,540.0512603369999,455380420000.0,1321768000.0,2025-12-31,CNY
300567,精测电子,619.29556904,539.630037858,3347637577.0,82020740.82,2025-12-31,CNY
688387,信科移动,-223.04710146,538.453125,6145069282.37,-269549462.21,2025-12-31,CNY
688409,富创精密,752.48145762,537.9510824928,3543436313.16,-8611495.09,2025-12-31,CNY
000688,国城矿业,78.22186623,537.0726843592,4805968292.45,1076482031.69,2025-12-31,CNY
600988,赤峰黄金,14.97148349,537.0561989028,12638506229.12,3082367791.68,2025-12-31,CNY
601901,方正证券,12.53840042,534.2633805355,10503548205.5,3970059037.13,2025-12-31,CNY
600350,山东高速,16.5054189,533.73661908,23925458141.04,3205569300.59,2025-12-31,CNY
601699,潞安环能,45.31696888,533.36826036,27820028155.61,1115154665.35,2025-12-31,CNY
601456,国联民生,24.80809053,528.2951309580001,7673396283.93,2008916574.4,2025-12-31,CNY
300782,卓胜微,-135.2201726,528.125546641,3726094578.61,-292878971.29,2025-12-31,CNY
605358,立昂微,-972.70036488,527.0460729292,3590918998.77,-142444238.63,2025-12-31,CNY
301269,华大九天,-2420.47644055,526.074572916,1324976566.63,60983525.27,2025-12-31,CNY
600219,南山铝业,12.72680162,525.9535314022,34619858906.96,4735509136.03,2025-12-31,CNY
600741,华域汽车,7.31739763,524.928543336,183998900513.66,7207268139.61,2025-12-31,CNY
688037,芯源微,743.87796309,524.835851488,1948488261.73,71705148.18,2025-12-31,CNY
688019,安集科技,63.74018512,524.2569617175,2504217940.48,783648337.86,2025-12-31,CNY
688223,晶科能源,-7.63985233,522.7130280949,65491869060.27,-6881512301.12,2025-12-31,CNY
600578,京能电力,14.68883124,520.841514967,35425723476.94,3529539444.59,2025-12-31,CNY
600372,中航机载,45.28695461,519.213608399,24211960384.18,1067323487.88,2025-12-31,CNY
688630,芯碁微装,149.7041339,518.663198892,1408121260.32,289933018.3,2025-12-31,CNY
002236,大华股份,13.27006948,517.8511125216,32743783343.8,3857923611.86,2025-12-31,CNY
300058,蓝色光标,202.67049922,517.3508788107,68692672430.48,224665777.93,2025-12-31,CNY
605589,圣泉集团,52.83550434,516.29698378,10935802894.96,1006543745.69,2025-12-31,CNY
688009,中国通号,14.14423798,515.7241853,34677342703.76,3686410571.89,2025-12-31,CNY
002074,国轩高科,22.32601434,514.331668809,45070461822.87,2383271938.21,2025-12-31,CNY
603156,养元饮品,36.07174435,514.193246928,5335980791.65,1259848913.92,2025-12-31,CNY
600845,宝信软件,41.40947051,514.1564834382,10971556121.99,1305010991.72,2025-12-31,CNY
000963,华东医药,14.58853106,510.8635438224,43612009891.02,3414335326.41,2025-12-31,CNY
002920,德赛西威,21.8684539,510.1525845112,32557178348.37,2453584767.75,2025-12-31,CNY
000066,中国长城,2508.82954475,506.1278769072,15808600064.94,-55724795.18,2025-12-31,CNY
601377,兴业证券,16.06329675,504.34165796959996,11841384174.21,2870360059.54,2025-12-31,CNY
600895,张江高科,64.87055787,502.859496885,4181730883.59,986121183.65,2025-12-31,CNY
600601,方正科技,80.09588074,500.88266635639997,4939258449.38,472197764.55,2025-12-31,CNY
688322,奥比中光,371.06687534,499.4245788,940743637.65,127909973.81,2025-12-31,CNY
000039,中集集团,-437.95487349,499.34738765099996,156611446000.0,220820000.0,2025-12-31,CNY
001872,招商港口,10.69561267,497.6203855925,17246382527.85,4611352247.98,2025-12-31,CNY
688027,国盾量子,7401.75359707,494.76141481,310457069.28,5391908.65,2025-12-31,CNY
603929,亚翔集成,46.55047194,492.562896,4906535783.21,892165279.15,2025-12-31,CNY
600885,宏发股份,26.78914715,490.43263778970004,17202480686.91,1757527714.75,2025-12-31,CNY
603260,合盛硅业,-15.42411814,489.433673574,20498545487.94,-2990853048.26,2025-12-31,CNY
002064,华峰化学,24.2008355,489.3068282442,24198215078.91,1857552915.09,2025-12-31,CNY
002203,海亮股份,47.21945702,488.3730488894,83310334567.31,943160922.19,2025-12-31,CNY
600021,上海电力,19.29988728,483.559669573,41858345423.78,2767376498.04,2025-12-31,CNY
002429,兆驰股份,40.95305181,482.5718687062,17807142308.74,1303300688.25,2025-12-31,CNY
601233,桐昆股份,14.5252972,482.223602023,93891484857.6,2032802043.01,2025-12-31,CNY
688781,视涯科技,-261.7043371,480.9,513041063.45,-212332585.01,2025-12-31,CNY
301611,珂玛科技,193.65500967,480.036,1073398286.26,289087559.51,2025-12-31,CNY
601059,信达证券,22.36971538,478.9911,4043872800.63,1893704022.18,2025-12-31,CNY
300803,指南针,238.39143238,477.8939237855,2146176538.0,227916215.0,2025-12-31,CNY
300919,中伟新材,26.21432947,475.788886177,48139976642.96,1567261725.8,2025-12-31,CNY
000703,恒逸石化,21.57316782,474.96109818959997,113527493619.63,258331586.27,2025-12-31,CNY
300418,昆仑万维,-27.74813298,474.691823721,8198142647.77,-1592728558.53,2025-12-31,CNY
605376,博迁新材,194.89620815,473.496,1151763127.04,219187631.7,2025-12-31,CNY
688303,大全能源,-34.25847657,470.01457412839994,4838526099.99,-1129167857.67,2025-12-31,CNY
600642,申能股份,12.34321689,467.87398834559997,28029356985.68,4013390354.76,2025-12-31,CNY
002240,盛新锂能,-173.26579841,466.61681594559997,5064315775.69,-888079510.1,2025-12-31,CNY
001257,盛龙股份,51.57327181,463.02679604739996,3502512845.96,883918343.8,2025-12-31,CNY
002273,水晶光电,38.50746538,461.4117709278,6928468248.87,1172419600.48,2025-12-31,CNY
300346,南大光电,132.34099003,461.0707699913,2585462641.18,319755424.09,2025-12-31,CNY
000596,古井贡酒,16.30425004,460.78062,18831982591.24,3549108530.34,2025-12-31,CNY
002407,多氟多,86.82979459,454.6261981011,9434247610.47,212784849.4,2025-12-31,CNY
688295,中复神鹰,261.93425495,450.18,2193737675.52,96184096.91,2025-12-31,CNY
688188,柏楚电子,38.31304661,449.6182508136,2195632312.92,1112547607.75,2025-12-31,CNY
002558,巨人网络,18.07295979,449.4829061415,5047387122.2,1754514184.37,2025-12-31,CNY
002138,顺络电子,46.44640259,448.5549003302,6745291381.99,1021016292.98,2025-12-31,CNY
601117,中国化学,6.83448495,448.2292962908,190124561861.7,6436145919.35,2025-12-31,CNY
301696,三瑞智能,95.04902824,445.731143,1074685875.52,421367827.96,2025-12-31,CNY
688549,中巨芯,-4912.98854001,443.921438,1211531616.2,-16596195.33,2025-12-31,CNY
600392,盛和资源,44.38192958,442.93927423900004,14990898214.29,839014104.85,2025-12-31,CNY
001286,陕西能源,13.85244447,442.5,22958005692.81,3009498812.04,2025-12-31,CNY
600985,淮北矿业,33.87583476,442.2330800178,41238019308.63,1505991672.15,2025-12-31,CNY
688167,炬光科技,-2243.35564517,440.9889171306,879999329.16,-38409574.27,2025-12-31,CNY
688411,海博思创,41.49467181,440.26351926800004,11611985454.18,951199621.63,2025-12-31,CNY
688385,复旦微电,179.62410675,439.124732175,3982261101.52,232337565.04,2025-12-31,CNY
000559,万向钱潮,44.27708754,437.9588504524,13390817405.94,1035577689.61,2025-12-31,CNY
300628,亿联网络,16.22201103,437.076229245,6033175769.11,2600608389.66,2025-12-31,CNY
301205,联特科技,497.17871446,434.6813232,1257525262.45,103086531.28,2025-12-31,CNY
688548,广钢气体,134.80917218,432.762714888,2424495595.87,285671420.12,2025-12-31,CNY
002487,大金重工,33.0105691,431.44201817519996,6173550246.46,1103297424.75,2025-12-31,CNY
601021,春秋航空,16.41063512,430.46670612,21459531429.0,2317401673.0,2025-12-31,CNY
600863,华能蒙电,18.97863744,430.151906844,21050468832.2,2493439065.89,2025-12-31,CNY
688300,联瑞新材,142.40774813,428.994162954,1115503534.99,292644734.72,2025-12-31,CNY
601963,重庆银行,7.33474788,427.1135179828,15113456000.0,5654218000.0,2025-12-31,CNY
002222,福晶科技,145.15494561,426.6108,1157778316.62,278574464.52,2025-12-31,CNY
301236,软通动力,789.77165002,425.773350864,35089898380.66,206113321.54,2025-12-31,CNY
600497,驰宏锌锗,35.36817437,425.4081127652,24059461625.68,1035324120.59,2025-12-31,CNY
601216,君正集团,14.04693919,425.276076456,25238280497.91,3317460414.07,2025-12-31,CNY
603979,金诚信,16.87133541,424.8626252388,13893968306.98,2338703276.64,2025-12-31,CNY
002738,中矿资源,51.03574337,423.8764777375,6545193874.42,457639791.04,2025-12-31,CNY
300454,深信服,73.18182995,422.9278739,8043025023.5,392791954.44,2025-12-31,CNY
600871,石化油服,65.22323748,420.84641749260004,80712178000.0,658841000.0,2025-12-31,CNY
600995,南网储能,23.76680064,420.2747633575,7377287079.18,1688500849.52,2025-12-31,CNY
300776,帝尔激光,80.56168233,418.72418140800005,2033103519.21,519223327.09,2025-12-31,CNY
688635,长进光子,416.33518985,417.7682,246827597.65,95640413.09,2025-12-31,CNY
688147,微导纳米,266.83977482,417.0414255711,2633303190.53,219374207.36,2025-12-31,CNY
000893,亚钾国际,22.88989667,416.747085337,5325028086.27,1672578453.76,2025-12-31,CNY
601878,浙商证券,15.85396782,413.47121616559997,8840865555.59,2412423938.67,2025-12-31,CNY
600143,金发科技,34.1358634,412.4899378738,65396217598.6,1149875189.68,2025-12-31,CNY
603688,石英股份,300.30899824,412.4880170735,1008044460.91,153332134.67,2025-12-31,CNY
601212,白银有色,-73.36013973,411.70546281160006,85457845127.4,-755274706.98,2025-12-31,CNY
000999,华润三九,12.7390497,411.06181092599996,31602577614.08,3421001213.82,2025-12-31,CNY
600918,中泰证券,26.79283275,410.9618976924,11392557674.2,1434724436.51,2025-12-31,CNY
601598,中国外运,10.11122495,410.3385701844,96808663837.2,4021797495.79,2025-12-31,CNY
002821,凯莱英,36.92661876,409.99005341699996,6670181013.25,1132569775.63,2025-12-31,CNY
601777,千里科技,363.34436782,409.61166643260003,9999122674.4,84408214.23,2025-12-31,CNY
002129,TCL中环,-4.54865827,409.5676278049,29050247640.35,-9263788838.65,2025-12-31,CNY
000783,长江证券,9.70993236,408.1193835624,10547734279.96,3696410771.03,2025-12-31,CNY
688472,阿特斯,27.39832242,407.6673785328,40255735859.24,1015771417.47,2025-12-31,CNY
000983,山西焦煤,30.66009664,407.0481459303,37154856324.57,1200774988.79,2025-12-31,CNY
000921,海信家电,13.11508154,405.76432310300004,87928485899.72,3186573917.88,2025-12-31,CNY
600256,广汇能源,45.54188658,404.6137876212,30440011232.34,1345266558.42,2025-12-31,CNY
002378,章源钨业,64.2173478,404.03676107580003,5201943993.75,290425623.45,2025-12-31,CNY
300570,太辰光,141.33504857,403.3318904186,1546758347.74,298963613.77,2025-12-31,CNY
300748,金力永磁,54.51237135,402.2223104428,7717521714.96,705606447.34,2025-12-31,CNY
002056,横店东磁,22.60375393,402.12322469279997,22586366921.57,1851179463.16,2025-12-31,CNY
603699,纽威股份,23.85634007,401.59654168199995,7767736146.73,1600904035.19,2025-12-31,CNY
601058,赛轮轮胎,11.3122718,400.4906115462,36792433957.12,3522493083.51,2025-12-31,CNY
